NAME,ADDRESS,ZIPCODE,CITY,STATE,COUNTRY,result_num,osm_id,display_na,category,type,lat,long
Digital Realty,600 West 7th Street,90017,Los Angeles,California,USA,0,1584090340,"Sugarfish, 600, West 7th Street, Jewelry District, Downtown, Los Angeles, Los Angeles County, California, 90017, United States",amenity,restaurant,34.0473499,-118.256999
AT&T Inc.,811 10th Avenue,10019,New York,New York,USA,0,2709955343,"811, 10th Avenue, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10019, United States",place,house,40.7669524,-73.9903666
ISG Technology,2500 N Stadium,65203,Columbia,Missouri,USA,0,525066832,"Stadium North, Columbia, Columbia Township, Boone County, Missouri, United States",landuse,residential,38.94072795,-92.30629265
"Information and Communications Services, LLC",226 North Fifth Street,43215,Columbus,Ohio,USA,0,21415532,"North Fifth Street, Warehouse District, Columbus, Franklin County, Ohio, 43216, United States",highway,unclassified,39.9673039,-82.9957351
Unknown Company,141 West Jackson,60604,Chicago,Illinois,USA,0,9613380876,"Lamber Goodnow Injury Lawyers Chicago, 141, West Jackson Boulevard, Printer's Row, Loop, Chicago, Cook County, Illinois, 60604, United States",office,lawyer,41.8778832,-87.6323243
Lumen,200 NW 2nd Street,33311,Fort Lauderdale,Florida,USA,0,534823805,"200, Northwest 2nd Street, Fort Lauderdale, Broward County, Florida, 33311, United States",place,house,26.123987,-80.14669
KnownHost,255 A Street,99362,Walla Walla,Washington,USA,0,360165116,"255, A Street, Walla Walla County, Washington, 99362, United States",place,house,46.08940814,-118.2799671
Lumen,200 E 166th St,60473,South Holland,Illinois,USA,0,1150215879,"200, East 166th Street, Thornton Junction, South Holland, Thornton Township, Cook County, Illinois, 60473, United States",place,house,41.593701,-87.611251
OVH,1300 NE 25th Ave,97124,Hillsboro,Oregon,USA,0,4645970,"1300, Northeast 25th Avenue, Hillsboro, Washington County, Oregon, 97124, United States",building,yes,45.5340491,-122.9564968
"NetSource Communications, Inc.",2368 Corporate Lane,60563,Naperville,Illinois,USA,0,593896559,"2368, Corporate Lane, Naperville, Naperville Township, DuPage County, Illinois, 60563, United States",building,yes,41.8109774,-88.19527411
DataBank,209 10th Ave South,37203,Nashville,Tennessee,USA,0,130905898,"Cummins Station, 209, 10th Avenue South, The Gulch East, Nashville-Davidson, Davidson County, Middle Tennessee, Tennessee, 37203, United States",office,yes,36.15514575,-86.7825585
Lumen,2020 P. Street,93311,Bakersfield,California,USA,0,613208358,"2020, P Street, Civic Center, Bakersfield, Kern County, California, 93301, United States",place,house,35.37740814,-119.011646
CyrusOne Data Centers,9554 Westover Hills Blvd,78251,San Antonio,Texas,USA,0,146531355,"9554, Westover Hills Boulevard, Westover Hills, San Antonio, Bexar County, Texas, 78251, United States",place,house,29.47232579,-98.67261304
Gigenet,545 E. Algonquin Rd.,60005,Arlington Heights,Illinois,USA,0,96841817,"545, East Algonquin Road, Arlington Heights, Elk Grove Township, Cook County, Illinois, 60005, United States",place,house,42.04134362,-87.97572354
TierPoint,15 Shattuck Road,1810,Andover,Massachusetts,USA,0,211832626,"15, Shattuck Road, Andover, Essex County, Massachusetts, 01810, United States",building,yes,42.6857009,-71.20861397
Flexential,1500 Champa Street,80202,Denver,Colorado,USA,0,103456139,"Social Security Administration, 1500, Champa Street, Central Business District, Denver, Colorado, 80202, United States",building,civic,39.7457646,-104.994421
ScaleMatrix,1023 39th Ave SE,98374,Puyallup,Washington,USA,0,634638463,"Centeris SH1 Colocation, 1023, 39th Avenue Southeast, Puyallup, Pierce County, Washington, 98374, United States",building,data_center,47.1609036,-122.2792443
Garden State Backup,905 Main St,7601,Hackensack,New Jersey,USA,0,32341602,"905, Main Street, Hackensack, Bergen County, New Jersey, 07601, United States",place,house,40.90843335,-74.04152435
365 Data Centers,3701 Market St,19104,Philadelphia,Pennsylvania,USA,0,333367716,"3701, Market Street, Powelton Village, Philadelphia, Philadelphia County, Pennsylvania, 19104, United States",building,yes,39.95675405,-75.19606843
"Cogent Communications, Inc.",200 SE 1st St,33131,Miami,Florida,USA,0,6085440629,"200, Southeast 1st Street, Torch of Friendship, Miami, Miami-Dade County, Florida, 33131, United States",place,house,25.7733112,-80.1900581
Centersquare,4450 Dean Lakes Blvd,55413,Shakopee,Minnesota,USA,0,39178584,"4450, Dean Lakes Boulevard, Shakopee, Scott County, Minnesota, 55379, United States",place,house,44.78074261,-93.46395389
Edged Energy,1968 Marietta Rd NW,30318,Atlanta,Georgia,USA,0,143581180,"1968, Marietta Road Northwest, Tilford, Bolton, Atlanta, Fulton County, Georgia, 30318, United States",place,house,33.80799732,-84.44992295
TulsaConnect,4500 S. 129th E Ave,74134,Tulsa,Oklahoma,USA,0,2044834924,"Cavalry Investments, 4500, South 129th East Avenue, Quail Ridge, Tulsa, Tulsa County, Oklahoma, 74134, United States",office,accountant,36.0994198,-95.8398554
"Cogent Communications, Inc.",300 S Harbor Blvd.,92805,Anaheim,California,USA,0,172476835,"300, South Harbor Boulevard, Anaheim, Orange County, California, 92805, United States",building,yes,33.83170605,-117.9183059
Amazon AWS,1650 Beach Access Rd,97882,Umatilla,Oregon,USA,0,5706389,"Beach Access Road, Umatilla, Umatilla County, Oregon, 97882, United States",highway,tertiary,45.9192293,-119.2657392
CoreSite,"1275 K Street, NW",20005,Washington D.C.,District of Columbia,USA,0,2887168567,"IREX, 1275, K Street Northwest, Downtown, Ward 2, Washington, District of Columbia, 20005, United States",office,ngo,38.9028935,-77.0290348
TierPoint,9333 West Grand Ave.,60131,Franklin Park,Illinois,USA,0,409296605,"Digital Realty Chicago ORD12, 9333, West Grand Avenue, Franklin Park, Leyden Township, Cook County, Illinois, 60131, United States",building,industrial,41.92837055,-87.85925519
Thrive,200 Avenue B NW,33881,Winter Haven,Florida,USA,0,11288545,"200, Avenue B Northwest, Winter Haven, Polk County, Florida, 33881, United States",place,house,28.023873,-81.729009
Unknown Company,121 Varick St,10013,New York,New York,USA,0,2562445041,"121, Varick Street, Hudson Square, Manhattan, New York County, City of New York, New York, 10013, United States",place,house,40.724757,-74.0061241
T5 Data Centers,30907 N Alleghany Rd,60030,Grayslake,Illinois,USA,0,21840860,"North Alleghany Road, Grayslake, Lake County, Illinois, 60030, United States",highway,tertiary,42.3278031,-88.0534737
Hamilton Telecommunications,1006 12th Street,68818,Aurora,Nebraska,USA,0,14114534,"1006, 12th Street, Aurora, Hamilton County, Nebraska, 68818, United States",place,house,40.86641761,-98.00282035
Sierra Data Centers,322 Fourth Ave,15222,Pittsburgh,Pennsylvania,USA,0,202809243,"Pittsburg Information Technology Center, 322, Fourth Avenue, Fifth & Forbes, Downtown, Pittsburgh, Allegheny County, Pennsylvania, 15222, United States",building,yes,40.43894055,-80.00063041
Digital Fortress,3101 Western Ave,98121,Seattle,Washington,USA,0,223783259,"CTI Biopharma, 3101, Western Avenue, Uptown, Belltown, Seattle, King County, Washington, 98121, United States",building,office,47.617795,-122.3566892
Windstream,1440 M St,68508,Lincoln,Nebraska,USA,0,812524950,"1440, M Street, Downtown, Original Lincoln, Lincoln, Lancaster County, Nebraska, 68508, United States",place,house,40.81147355,-96.70053576
Rowan Digital Infrastructure,2810 Bob White Rd,76501,Temple,Texas,USA,0,15107503,"2810, Bob White Road, Temple, Bell County, Texas, 76501, United States",place,house,31.056103,-97.297276
DataBank,6606 Lyndon B Johnson Fwy,75240,Dallas,Texas,USA,0,39756802,"Lyndon B Johnson Freeway, Mesquite, Dallas County, Texas, 75149, United States",highway,motorway,32.7726156,-96.623699
CENTRA,340 Cumberland Ave,4101,Portland,Maine,USA,0,7171975407,"FirstLight Data Center, 340, Cumberland Avenue, Parkside, Portland, Cumberland County, Maine, 04101, United States",place,house,43.6578388,-70.2613785
T5 Data Centers,11650 W Grand Ave,60164,Northlake,Illinois,USA,0,583231217,"11650, West Grand Avenue, Northlake, Leyden Township, Cook County, Illinois, 60164, United States",place,house,41.93105728,-87.91460174
Centersquare,17836 Gillette Ave.,92614,Irvine,California,USA,0,1233166640,"Cyxtera LAX3 Data Center, 17836, Gillette Avenue, Irvine Business Complex, Irvine, Orange County, California, 92614, United States",building,commercial,33.68709305,-117.8479769
Telia Company,111 8th Avenue,10011,New York,New York,USA,0,2601893113,"Google, 111, 8th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10011, United States",office,company,40.7417176,-74.0041592
Apple,3740 S Signal Butte Road,85212,Mesa,Arizona,USA,0,300974499,"Apple Data Center, 3740, South Signal Butte Road, Mesa, Maricopa County, Arizona, 85212, United States",building,industrial,33.34685645,-111.6039888
Microsoft,3555 Westover Link,78251,San Antonio,Texas,USA,0,111971055,"Westover Link, Westover Hills, San Antonio, Bexar County, Texas, 78251, United States",highway,unclassified,29.4686958,-98.6989497
"Cogent Communications, Inc.",101 Holmes St,64106,Kansas City,Missouri,USA,0,604618471,"101, Holmes Street, Downtown Kansas City, Kansas City, Jackson County, Missouri, 64106, United States",place,house,39.112769,-94.576697
DataBank,179 Social Hall Avenue,84111,Salt Lake City,Utah,USA,0,595951317,"179, Social Hall Avenue, Salt Lake City, Salt Lake County, Utah, 84111, United States",building,commercial,40.76850995,-111.8858498
Lumen,150 Mile Crossing Blvd,14624,Gates,New York,USA,0,599879198,"150, Mile Crossing Boulevard, Elmgrove Crossings, City of Rochester, Town of Gates, Monroe County, New York, 14624, United States",building,yes,43.1502963,-77.73019788
Flexential,4905 Belfort Road,32256,Jacksonville,Florida,USA,0,12112266917,"Flexential Jacksonville, 4905, Belfort Road, Jacksonville, Duval County, Florida, 32256, United States",place,house,30.2457482,-81.5817226
Equinix,800 Secaucus Rd,7094,Secaucus,New Jersey,USA,0,193611192,"Equinix NY5 Data Center, 800, Secaucus Road, Secaucus, Hudson County, New Jersey, 07094, United States",building,yes,40.77862955,-74.07229969
Lumen,222 S 9th Street,55402,Minneapolis,Minnesota,USA,0,44684851,"Campbell Mithun Tower, 222, South 9th Street, Minneapolis, Hennepin County, Minnesota, 55402, United States",building,office,44.9736972,-93.27000815
"Five 9s Digital, LLC",120 N Myers Street,28202,Charlotte,North Carolina,USA,0,16714848,"120, North Myers Street, First Ward, Uptown, Charlotte, Mecklenburg County, North Carolina, 28202, United States",place,house,35.22137876,-80.83571441
DataBank,401 N Broad St,19108,Philadelphia,Pennsylvania,USA,0,334264478,"Terminal Commerce Building, 401, North Broad Street, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States",building,yes,39.9598694,-75.16081442
CoreSite,1130 Powers Ferry Place,30067,Marietta,Georgia,USA,0,270261778,"1130, Powers Ferry Place, Marietta, Cobb County, Georgia, 30067, United States",place,house,33.92400635,-84.48240908
Lumen,5035 Harold Gatty Drive,84116,Salt Lake City,Utah,USA,0,1018505140,"5035, Harold Gatty Drive, Salt Lake International Center, Salt Lake City, Salt Lake County, Utah, 84116, United States",place,house,40.78126795,-112.013253
TierPoint,900 Walnut Street,63102,St. Louis,Missouri,USA,0,28476673,"900, Walnut Street, Downtown, Saint Louis, Missouri, 63102, United States",place,house,38.625751,-90.194844
Digital Fortress,201 B Centennial Ave.,8854,Piscataway,New Jersey,USA,0,299040442,"Centennial Avenue, Piscataway Township, Middlesex County, New Jersey, 07080, United States",highway,secondary,40.5531897,-74.4336644
Volico Data Center,100 N Biscayne Blvd,33137,Miami,Florida,USA,0,1120069961,"Biscayne Boulevard, Miami, Miami-Dade County, Florida, 33132, United States",highway,primary,25.7843036,-80.1895444
H5 Data Centers,2030 Fortune Dr,95131,San Jose,California,USA,0,9429750860,"2030, Fortune Drive, San Jose, Santa Clara County, California, 95131, United States",place,house,37.4003962,-121.8953765
NTT Global Data Centers,255 Pierce Road,60143,Itasca,Illinois,USA,0,1154636644,"NTT Chicago CH1, 255, East Pierce Road, Itasca, Addison Township, DuPage County, Illinois, 60143, United States",building,commercial,41.98791295,-88.00722484
"Personal Computers, Inc.",703 Washington,14203,Buffalo,New York,USA,0,8454667386,"703, Washington Street, Buffalo Niagara Medical Campus, Buffalo, Erie County, New York, 14203, United States",place,house,42.892966,-78.8705408
DataBank,600 S Federal St,60605,Chicago,Illinois,USA,0,149379943,"Printers Square, 600, South Federal Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",building,commercial,41.87425865,-87.62992566
H5 Data Centers,345 Courtland St. NE,30308,Atlanta,Georgia,USA,0,1029547285,"345, Courtland Street Northeast, Hotel District, Old Fourth Ward, Atlanta, Fulton County, Georgia, 30308, United States",place,house,33.76504965,-84.38419457
The BlackChamber Group,John Marshall Hwy,20155,Gainesville,Virginia,USA,0,1154052898,"John Marshall Highway, Gainesville, Prince William County, Virginia, 20168, United States",highway,primary,38.8076992,-77.6270706
Amazon AWS,21205 Atlantic Blvd,20166,Sterling,Virginia,USA,0,590315294,"Atlantic Boulevard, Sterling, Loudoun County, Virginia, 20103, United States",highway,secondary,39.0057595,-77.4295058
Amazon AWS,21263-21271 Smith Switch Rd,20147,Ashburn,Virginia,USA,0,556599694,"Amazon IAD50, 21263, Smith Switch Road, Ashburn, Loudoun County, Virginia, 20147, United States",building,data_center,39.02957745,-77.45966509
Colocation America,707 Wilshire Blvd,90017,Los Angeles,California,USA,0,10683067406,"MGAC Los Angeles, 707, Wilshire Boulevard, Financial District, Downtown, Los Angeles, Los Angeles County, California, 90017, United States",office,consulting,34.0492822,-118.256963
Digital Realty,101 Aquila Way,30122,Austell,Georgia,USA,0,975064000,"Digital Realty Atlanta ATL11, 101, Aquila Way, Austell, Douglas County, Georgia, 30122, United States",building,yes,33.74656255,-84.57973928
"New York Connect.Net, Ltd.",111 8th Avenue,10011,New York,New York,USA,0,2601893113,"Google, 111, 8th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10011, United States",office,company,40.7417176,-74.0041592
Lumen,150 Varick Street,10012,New York,New York,USA,0,2551316458,"Adafruit Industries, 150, Varick Street, Hudson Square, Manhattan, New York County, City of New York, New York, 10013, United States",office,company,40.7261948,-74.0054884
365 Data Centers,900 N. Alameda St,90012,Los Angeles,California,USA,0,30666790,"USPO Terminal Annex, 900, North Alameda Street, New Chinatown, Chinatown, Los Angeles, Los Angeles County, California, 90012, United States",amenity,post_office,34.0581157,-118.2353939
Equinix,21711 Filigree Court,20147,Ashburn,Virginia,USA,0,298127059,"Equinix DC1, 21711, Filigree Court, Ashburn, Loudoun County, Virginia, 20147, United States",building,data_center,39.01552845,-77.46034103
Shatter I.T.,350 Main,14202,Buffalo,New York,USA,0,8454668122,"350, Main Street, Downtown, Buffalo, Erie County, New York, 14202, United States",place,house,42.88432,-78.8751408
325 Hudson,325 Hudson,10013,New York,New York,USA,0,8427683102,"325, Fairview Avenue, City of Hudson, Town of Greenport, Columbia County, New York, 12534, United States",place,house,42.2688136,-73.7619586
Datacate Inc.,2151 Mission College Blvd,95054,Santa Clara,California,USA,0,415827755,"2151, Mission College Boulevard, Santa Clara, Santa Clara County, California, 95054, United States",place,house,37.38858277,-121.9626957
DataBank,840 S. Canal Street,60607,Chicago,Illinois,USA,0,152449872,"Serverfarm CH1, 840, South Canal Street, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",building,office,41.8709343,-87.64014107
Lunavi,851 Coho Way,98225,Bellingham,Washington,USA,0,291855261,"Marina Building, 851, Coho Way, City Center, Bellingham, Whatcom County, Washington, 98225, United States",building,retail,48.7591185,-122.503464
